CD_GEOCODD,NM_UF,NM_LOCALID,LONG,LAT,ALT,WMO,UF,REGIAO
150812605,PARÁ,ULIANÓPOLIS,-47.503145,-3.757193,123,SIM_000288,PB,NE
150815905,PARÁ,URUARÁ,-53.737031,-3.706529,162,SIM_000289,PB,NE
150820905,PARÁ,VIGIA,-48.141499,-0.855533,7,SIM_000290,PB,NE
150830805,PARÁ,VISEU,-46.138765,-1.203279,7,SIM_000291,PB,NE
150835705,PARÁ,VITÓRIA DO XINGU,-52.011260,-2.883766,16,SIM_000292,PB,NE
150840705,PARÁ,XINGUARA,-49.942701,-7.101513,236,SIM_000293,PB,NE
160005505,AMAPÁ,SERRA DO NAVIO,-52.003538,0.897841,139,SIM_000294,AP,N
160010505,AMAPÁ,AMAPÁ,-50.793214,2.053921,11,SIM_000295,AP,N
160015405,AMAPÁ,PEDRA BRANCA DO AMAPARÍ,-51.946594,0.776883,73,SIM_000296,AP,N
160020405,AMAPÁ,CALÇOENE,-50.944773,2.496559,8,SIM_000297,AP,N
160021205,AMAPÁ,CUTIAS,-50.801626,0.971078,7,SIM_000298,AP,N
160023805,AMAPÁ,FERREIRA GOMES,-51.187429,0.853977,39,SIM_000299,AP,N
160025305,AMAPÁ,ITAUBAL,-50.700179,0.600653,16,SIM_000300,AP,N
160027905,AMAPÁ,LARANJAL DO JARI,-52.539021,-0.855665,8,SIM_000301,AP,N
160030305,AMAPÁ,MACAPÁ,-51.057405,0.038951,14,SIM_000302,AP,N
160040205,AMAPÁ,MAZAGÃO,-51.286077,-0.124396,7,SIM_000303,AP,N
160050105,AMAPÁ,OIAPOQUE,-51.830553,3.851131,3,SIM_000304,AP,N
160053505,AMAPÁ,PORTO GRANDE,-51.414449,0.712555,70,SIM_000305,AP,N
160055005,AMAPÁ,PRACUÚBA,-50.784254,1.742508,10,SIM_000306,AP,N
160060005,AMAPÁ,SANTANA,-51.172846,-0.038373,17,SIM_000307,AP,N
160070905,AMAPÁ,TARTARUGALZINHO,-50.912786,1.509848,18,SIM_000308,AP,N
160080805,AMAPÁ,VITÓRIA DO JARI,-52.419615,-0.918977,3,SIM_000309,AP,N
170025105,TOCANTINS,ABREULÂNDIA,-49.162438,-9.621791,238,SIM_000310,TO,N
170030105,TOCANTINS,AGUIARNÓPOLIS,-47.470457,-6.547171,173,SIM_000311,TO,N
170035005,TOCANTINS,ALIANÇA DO TOCANTINS,-48.941240,-11.303743,335,SIM_000312,TO,N
170040005,TOCANTINS,ALMAS,-47.174172,-11.574523,420,SIM_000313,TO,N
170070705,TOCANTINS,ALVORADA,-49.126811,-12.478815,302,SIM_000314,TO,N
170100205,TOCANTINS,ANANÁS,-48.079765,-6.362818,192,SIM_000315,TO,N
170105105,TOCANTINS,ANGICO,-47.862078,-6.387753,270,SIM_000316,TO,N
170110105,TOCANTINS,APARECIDA DO RIO NEGRO,-47.976670,-9.955878,267,SIM_000317,TO,N
170130905,TOCANTINS,ARAGOMINAS,-48.523430,-7.164349,302,SIM_000318,TO,N
170190305,TOCANTINS,ARAGUACEMA,-49.561813,-8.801803,156,SIM_000319,TO,N
170200005,TOCANTINS,ARAGUAÇU,-49.828612,-12.925584,315,SIM_000320,TO,N
170210905,TOCANTINS,ARAGUAÍNA,-48.208705,-7.191329,235,SIM_000321,TO,N
170215805,TOCANTINS,ARAGUANÃ,-48.643750,-6.582249,139,SIM_000322,TO,N
170220805,TOCANTINS,ARAGUATINS,-48.123507,-5.650586,116,SIM_000323,TO,N
170230705,TOCANTINS,ARAPOEMA,-49.075637,-7.652570,209,SIM_000324,TO,N
170240605,TOCANTINS,ARRAIAS,-46.946107,-12.934420,722,SIM_000325,TO,N
170255405,TOCANTINS,AUGUSTINÓPOLIS,-47.880957,-5.465414,147,SIM_000326,TO,N
170270305,TOCANTINS,AURORA DO TOCANTINS,-46.407083,-12.708490,481,SIM_000327,TO,N
170290105,TOCANTINS,AXIXÁ DO TOCANTINS,-47.774156,-5.624309,217,SIM_000328,TO,N
170300805,TOCANTINS,BABAÇULÂNDIA,-47.758816,-7.201865,161,SIM_000329,TO,N
170305705,TOCANTINS,BANDEIRANTES DO TOCANTINS,-48.578381,-7.764859,290,SIM_000330,TO,N
170307305,TOCANTINS,BARRA DO OURO,-47.687135,-7.691767,163,SIM_000331,TO,N
170310705,TOCANTINS,BARROLÂNDIA,-48.731461,-9.831653,346,SIM_000332,TO,N
170320605,TOCANTINS,BERNARDO SAYÃO,-48.899054,-7.868512,163,SIM_000333,TO,N
170330505,TOCANTINS,BOM JESUS DO TOCANTINS,-48.166380,-8.963348,188,SIM_000334,TO,N
170360205,TOCANTINS,BRASILÂNDIA DO TOCANTINS,-48.485374,-8.384889,217,SIM_000335,TO,N
170370105,TOCANTINS,BREJINHO DE NAZARÉ,-48.558660,-11.010805,222,SIM_000336,TO,N
170380005,TOCANTINS,BURITI DO TOCANTINS,-48.223250,-5.313539,155,SIM_000337,TO,N
170382605,TOCANTINS,CACHOEIRINHA,-47.914198,-6.113242,200,SIM_000338,TO,N
170384205,TOCANTINS,CAMPOS LINDOS,-46.801974,-7.971681,297,SIM_000339,TO,N
170386705,TOCANTINS,CARIRI DO TOCANTINS,-49.171041,-11.888997,291,SIM_000340,TO,N
170388305,TOCANTINS,CARMOLÂNDIA,-48.395960,-7.031479,300,SIM_000341,TO,N
170389105,TOCANTINS,CARRASCO BONITO,-48.030633,-5.322661,116,SIM_000342,TO,N
170390905,TOCANTINS,CASEARA,-49.948692,-9.267406,175,SIM_000343,TO,N
170410505,TOCANTINS,CENTENÁRIO,-47.338399,-8.958464,311,SIM_000344,TO,N
170460005,TOCANTINS,CHAPADA DE AREIA,-49.183108,-10.141989,273,SIM_000345,TO,N
170510205,TOCANTINS,CHAPADA DA NATIVIDADE,-47.753905,-11.624268,354,SIM_000346,TO,N
170550805,TOCANTINS,COLINAS DO TOCANTINS,-48.481595,-8.054625,233,SIM_000347,TO,N
170555705,TOCANTINS,COMBINADO,-46.552072,-12.818608,428,SIM_000348,TO,N
170560705,TOCANTINS,CONCEIÇÃO DO TOCANTINS,-47.292869,-12.217278,408,SIM_000349,TO,N
170600105,TOCANTINS,COUTO MAGALHÃES,-49.176572,-8.355118,194,SIM_000350,TO,N
170610005,TOCANTINS,CRISTALÂNDIA,-49.186300,-10.590725,274,SIM_000351,TO,N
170625805,TOCANTINS,CRIXÁS DO TOCANTINS,-48.915514,-11.104274,239,SIM_000352,TO,N
170650605,TOCANTINS,DARCINÓPOLIS,-47.752161,-6.712351,287,SIM_000353,TO,N
170700905,TOCANTINS,DIANÓPOLIS,-46.820409,-11.625232,689,SIM_000354,TO,N
170710805,TOCANTINS,DIVINÓPOLIS DO TOCANTINS,-49.205413,-9.795301,262,SIM_000355,TO,N
170720705,TOCANTINS,DOIS IRMÃOS DO TOCANTINS,-49.067339,-9.261297,256,SIM_000356,TO,N
170730605,TOCANTINS,DUERÉ,-49.265876,-11.341285,232,SIM_000357,TO,N
170740505,TOCANTINS,ESPERANTINA,-48.544148,-5.366608,99,SIM_000358,TO,N
170755305,TOCANTINS,FÁTIMA,-48.898983,-10.752509,329,SIM_000359,TO,N
170765205,TOCANTINS,FIGUEIRÓPOLIS,-49.173847,-12.136780,294,SIM_000360,TO,N
170770205,TOCANTINS,FILADÉLFIA,-47.484964,-7.337612,157,SIM_000361,TO,N
170820505,TOCANTINS,FORMOSO DO ARAGUAIA,-49.526860,-11.805142,268,SIM_000362,TO,N
170825405,TOCANTINS,FORTALEZA DO TABOCÃO,-48.517426,-9.058965,225,SIM_000363,TO,N
170830405,TOCANTINS,GOIANORTE,-48.936890,-8.770521,262,SIM_000364,TO,N
170900505,TOCANTINS,GOIATINS,-47.315435,-7.709172,188,SIM_000365,TO,N
170930205,TOCANTINS,GUARAÍ,-48.508641,-8.836166,257,SIM_000366,TO,N
170950005,TOCANTINS,GURUPI,-49.071477,-11.729772,300,SIM_000367,TO,N
170980705,TOCANTINS,IPUEIRAS,-48.451926,-11.246289,226,SIM_000368,TO,N
171050805,TOCANTINS,ITACAJÁ,-47.768112,-8.390981,196,SIM_000369,TO,N
171070605,TOCANTINS,ITAGUATINS,-47.479936,-5.775385,156,SIM_000370,TO,N
171090405,TOCANTINS,ITAPIRATINS,-48.111200,-8.384330,179,SIM_000371,TO,N
171110005,TOCANTINS,ITAPORÃ DO TOCANTINS,-48.693264,-8.568829,339,SIM_000372,TO,N
171150605,TOCANTINS,JAÚ DO TOCANTINS,-48.594608,-12.652926,350,SIM_000373,TO,N
171180305,TOCANTINS,JUARINA,-49.098643,-8.117424,200,SIM_000374,TO,N
171190205,TOCANTINS,LAGOA DA CONFUSÃO,-49.620085,-10.788696,188,SIM_000375,TO,N
171195105,TOCANTINS,LAGOA DO TOCANTINS,-47.561447,-10.296887,315,SIM_000376,TO,N
171200905,TOCANTINS,LAJEADO,-48.358504,-9.744682,195,SIM_000377,TO,N
171215705,TOCANTINS,LAVANDEIRA,-46.506676,-12.791659,403,SIM_000378,TO,N
171240505,TOCANTINS,LIZARDA,-46.675165,-9.594570,415,SIM_000379,TO,N
171245405,TOCANTINS,LUZINÓPOLIS,-47.856828,-6.193990,201,SIM_000380,TO,N
171250405,TOCANTINS,MARIANÓPOLIS DO TOCANTINS,-49.651034,-9.798880,198,SIM_000381,TO,N
171270205,TOCANTINS,MATEIROS,-46.412466,-10.544429,520,SIM_000382,TO,N
171280105,TOCANTINS,MAURILÂNDIA DO TOCANTINS,-47.504880,-5.952566,151,SIM_000383,TO,N
171320505,TOCANTINS,MIRACEMA DO TOCANTINS,-48.387991,-9.568346,190,SIM_000384,TO,N
171330405,TOCANTINS,MIRANORTE,-48.592632,-9.517405,225,SIM_000385,TO,N
171360105,TOCANTINS,MONTE DO CARMO,-48.110420,-10.763542,305,SIM_000386,TO,N
171370005,TOCANTINS,MONTE SANTO DO TOCANTINS,-48.990891,-10.005591,295,SIM_000387,TO,N
171380905,TOCANTINS,PALMEIRAS DO TOCANTINS,-47.558684,-6.611862,176,SIM_000388,TO,N
171395705,TOCANTINS,MURICILÂNDIA,-48.606745,-7.138519,182,SIM_000389,TO,N
171420305,TOCANTINS,NATIVIDADE,-47.727258,-11.705357,335,SIM_000390,TO,N
171430205,TOCANTINS,NAZARÉ,-47.666977,-6.372558,210,SIM_000391,TO,N
171488005,TOCANTINS,NOVA OLINDA,-48.424807,-7.633315,252,SIM_000392,TO,N
171500205,TOCANTINS,NOVA ROSALÂNDIA,-48.906181,-10.566871,262,SIM_000393,TO,N
171510105,TOCANTINS,NOVO ACORDO,-47.668148,-9.968486,226,SIM_000394,TO,N
171515005,TOCANTINS,NOVO ALEGRE,-46.577297,-12.909939,514,SIM_000395,TO,N
171525905,TOCANTINS,NOVO JARDIM,-46.630787,-11.815875,640,SIM_000396,TO,N
171550705,TOCANTINS,OLIVEIRA DE FÁTIMA,-48.907402,-10.708363,304,SIM_000397,TO,N
171570505,TOCANTINS,PALMEIRANTE,-47.934250,-7.857561,167,SIM_000398,TO,N
171575405,TOCANTINS,PALMEIRÓPOLIS,-48.413414,-13.039888,454,SIM_000399,TO,N
171610905,TOCANTINS,PARAÍSO DO TOCANTINS,-48.886630,-10.171221,398,SIM_000400,TO,N
171620805,TOCANTINS,PARANÃ,-47.884084,-12.620481,270,SIM_000401,TO,N
171630705,TOCANTINS,PAU D'ARCO,-49.363306,-7.539998,161,SIM_000402,TO,N
171650505,TOCANTINS,PEDRO AFONSO,-48.177556,-8.964450,181,SIM_000403,TO,N
171660405,TOCANTINS,PEIXE,-48.537811,-12.029774,246,SIM_000404,TO,N
171665305,TOCANTINS,PEQUIZEIRO,-48.935180,-8.593341,292,SIM_000405,TO,N
171670305,TOCANTINS,COLMÉIA,-48.757067,-8.729372,386,SIM_000406,TO,N
171700805,TOCANTINS,PINDORAMA DO TOCANTINS,-47.575688,-11.138203,437,SIM_000407,TO,N
171720605,TOCANTINS,PIRAQUÊ,-48.293707,-6.769777,194,SIM_000408,TO,N
171750305,TOCANTINS,PIUM,-49.166658,-10.440931,268,SIM_000409,TO,N
171780005,TOCANTINS,PONTE ALTA DO BOM JESUS,-46.469587,-12.087813,518,SIM_000410,TO,N
171790905,TOCANTINS,PONTE ALTA DO TOCANTINS,-47.541180,-10.740673,315,SIM_000411,TO,N
171800605,TOCANTINS,PORTO ALEGRE DO TOCANTINS,-47.047426,-11.607259,382,SIM_000412,TO,N
171820405,TOCANTINS,PORTO NACIONAL,-48.412153,-10.708570,234,SIM_000413,TO,N
171830305,TOCANTINS,PRAIA NORTE,-47.814732,-5.396713,128,SIM_000414,TO,N
171840205,TOCANTINS,PRESIDENTE KENNEDY,-48.504331,-8.529961,275,SIM_000415,TO,N
171845105,TOCANTINS,PUGMIL,-48.894220,-10.424307,296,SIM_000416,TO,N
171850105,TOCANTINS,RECURSOLÂNDIA,-47.238041,-8.735360,334,SIM_000417,TO,N
171855005,TOCANTINS,RIACHINHO,-48.141046,-6.442211,158,SIM_000418,TO,N
171865905,TOCANTINS,RIO DA CONCEIÇÃO,-46.880400,-11.404940,518,SIM_000419,TO,N
171870905,TOCANTINS,RIO DOS BOIS,-48.533048,-9.343742,208,SIM_000420,TO,N
171875805,TOCANTINS,RIO SONO,-47.899942,-9.347789,202,SIM_000421,TO,N
171880805,TOCANTINS,SAMPAIO,-47.875792,-5.349296,125,SIM_000422,TO,N
171884005,TOCANTINS,SANDOLÂNDIA,-49.933388,-12.541600,249,SIM_000423,TO,N
171886505,TOCANTINS,SANTA FÉ DO ARAGUAIA,-48.693942,-7.149936,180,SIM_000424,TO,N
171888105,TOCANTINS,SANTA MARIA DO TOCANTINS,-47.745270,-8.774976,319,SIM_000425,TO,N
171889905,TOCANTINS,SANTA RITA DO TOCANTINS,-48.909294,-10.866455,290,SIM_000426,TO,N
171890705,TOCANTINS,SANTA ROSA DO TOCANTINS,-48.119954,-11.451404,291,SIM_000427,TO,N
171900405,TOCANTINS,SANTA TEREZA DO TOCANTINS,-47.806288,-10.282362,274,SIM_000428,TO,N
172000205,TOCANTINS,SANTA TEREZINHA DO TOCANTINS,-47.684285,-6.436998,256,SIM_000429,TO,N
172010105,TOCANTINS,SÃO BENTO DO TOCANTINS,-47.919392,-6.044999,218,SIM_000430,TO,N
172015005,TOCANTINS,SÃO FÉLIX DO TOCANTINS,-46.654981,-10.173286,416,SIM_000431,TO,N
172020005,TOCANTINS,SÃO MIGUEL DO TOCANTINS,-47.573002,-5.553820,157,SIM_000432,TO,N
172025905,TOCANTINS,SÃO SALVADOR DO TOCANTINS,-48.232085,-12.747433,272,SIM_000433,TO,N
172030905,TOCANTINS,SÃO SEBASTIÃO DO TOCANTINS,-48.203834,-5.258961,116,SIM_000434,TO,N
172049905,TOCANTINS,SÃO VALÉRIO,-48.232948,-11.973067,310,SIM_000435,TO,N
172065505,TOCANTINS,SILVANÓPOLIS,-48.179824,-11.149861,265,SIM_000436,TO,N
172080405,TOCANTINS,SÍTIO NOVO DO TOCANTINS,-47.637423,-5.604727,192,SIM_000437,TO,N
172085305,TOCANTINS,SUCUPIRA,-48.911126,-11.986222,288,SIM_000438,TO,N
172090305,TOCANTINS,TAGUATINGA,-46.438732,-12.396142,618,SIM_000439,TO,N
172093705,TOCANTINS,TAIPAS DO TOCANTINS,-46.984572,-12.192837,406,SIM_000440,TO,N
172097805,TOCANTINS,TALISMÃ,-49.091118,-12.787538,297,SIM_000441,TO,N
172100005,TOCANTINS,PALMAS,-48.351044,-10.163253,234,SIM_000442,TO,N
172110905,TOCANTINS,TOCANTÍNIA,-48.375880,-9.558148,191,SIM_000443,TO,N
172120805,TOCANTINS,TOCANTINÓPOLIS,-47.427413,-6.325634,171,SIM_000444,TO,N
172125705,TOCANTINS,TUPIRAMA,-48.206685,-8.980570,211,SIM_000445,TO,N
172130705,TOCANTINS,TUPIRATINS,-48.122996,-8.395530,177,SIM_000446,TO,N
172208105,TOCANTINS,WANDERLÂNDIA,-47.956268,-6.850126,266,SIM_000447,TO,N
172210705,TOCANTINS,XAMBIOÁ,-48.531601,-6.411885,150,SIM_000448,TO,N
210005505,MARANHÃO,AÇAILÂNDIA,-47.506665,-4.951377,229,SIM_000449,MA,NE
210010505,MARANHÃO,AFONSO CUNHA,-43.320869,-4.135015,67,SIM_000450,MA,NE
210015405,MARANHÃO,ÁGUA DOCE DO MARANHÃO,-42.115551,-2.840278,10,SIM_000451,MA,NE
210020405,MARANHÃO,ALCÂNTARA,-44.417013,-2.403277,29,SIM_000452,MA,NE
210030305,MARANHÃO,ALDEIAS ALTAS,-43.468735,-4.630779,80,SIM_000453,MA,NE
210040205,MARANHÃO,ALTAMIRA DO MARANHÃO,-45.464676,-4.162269,55,SIM_000454,MA,NE
210043605,MARANHÃO,ALTO ALEGRE DO MARANHÃO,-44.448247,-4.207227,56,SIM_000455,MA,NE
210047705,MARANHÃO,ALTO ALEGRE DO PINDARÉ,-45.842080,-3.665170,17,SIM_000456,MA,NE
210050105,MARANHÃO,ALTO PARNAÍBA,-45.927344,-9.108366,275,SIM_000457,MA,NE
210055005,MARANHÃO,AMAPÁ DO MARANHÃO,-46.009180,-1.680921,59,SIM_000458,MA,NE
210060005,MARANHÃO,AMARANTE DO MARANHÃO,-46.750638,-5.557662,250,SIM_000459,MA,NE
210070905,MARANHÃO,ANAJATUBA,-44.620670,-3.257555,6,SIM_000460,MA,NE
210080805,MARANHÃO,ANAPURUS,-43.105793,-3.667035,94,SIM_000461,MA,NE
210083205,MARANHÃO,APICUM-AÇU,-45.076652,-1.530592,10,SIM_000462,MA,NE
210087305,MARANHÃO,ARAGUANÃ,-45.668794,-2.949126,19,SIM_000463,MA,NE
210090705,MARANHÃO,ARAIOSES,-41.899139,-2.889256,0,SIM_000464,MA,NE
210095605,MARANHÃO,ARAME,-46.013636,-4.886082,128,SIM_000465,MA,NE
210100405,MARANHÃO,ARARI,-44.778835,-3.459171,7,SIM_000466,MA,NE
210110305,MARANHÃO,AXIXÁ,-44.054586,-2.837797,17,SIM_000467,MA,NE
210120205,MARANHÃO,BACABAL,-44.781556,-4.231525,25,SIM_000468,MA,NE
210125105,MARANHÃO,BACABEIRA,-44.315423,-2.985825,37,SIM_000469,MA,NE
210130105,MARANHÃO,BACURI,-45.137349,-1.724046,23,SIM_000470,MA,NE
210135005,MARANHÃO,BACURITUBA,-44.735742,-2.710872,4,SIM_000471,MA,NE
210140005,MARANHÃO,BALSAS,-46.038993,-7.531170,255,SIM_000472,MA,NE
210150905,MARANHÃO,BARÃO DE GRAJAÚ,-43.026453,-6.758955,110,SIM_000473,MA,NE
210160805,MARANHÃO,BARRA DO CORDA,-45.239011,-5.508339,152,SIM_000474,MA,NE
210170705,MARANHÃO,BARREIRINHAS,-42.827803,-2.750086,5,SIM_000475,MA,NE
210173105,MARANHÃO,BELÁGUA,-43.510062,-3.156772,64,SIM_000476,MA,NE
210177205,MARANHÃO,BELA VISTA DO MARANHÃO,-45.248246,-3.737733,37,SIM_000477,MA,NE
210180605,MARANHÃO,BENEDITO LEITE,-44.559857,-7.218800,218,SIM_000478,MA,NE
210190505,MARANHÃO,BEQUIMÃO,-44.785730,-2.462063,3,SIM_000479,MA,NE
210193905,MARANHÃO,BERNARDO DO MEARIM,-44.764323,-4.630287,52,SIM_000480,MA,NE
210197005,MARANHÃO,BOA VISTA DO GURUPI,-46.298710,-1.793296,18,SIM_000481,MA,NE
210200205,MARANHÃO,BOM JARDIM,-45.601889,-3.544161,39,SIM_000482,MA,NE
210203605,MARANHÃO,BOM JESUS DAS SELVAS,-46.853241,-4.489968,207,SIM_000483,MA,NE
210207705,MARANHÃO,BOM LUGAR,-45.031108,-4.375510,40,SIM_000484,MA,NE
210210105,MARANHÃO,BREJO,-42.750848,-3.679178,53,SIM_000485,MA,NE
210215005,MARANHÃO,BREJO DE AREIA,-45.582095,-4.330630,85,SIM_000486,MA,NE
210220005,MARANHÃO,BURITI,-42.925106,-3.945571,54,SIM_000487,MA,NE
210230905,MARANHÃO,BURITI BRAVO,-43.835622,-5.835288,219,SIM_000488,MA,NE
210232505,MARANHÃO,BURITICUPU,-46.451495,-4.325948,172,SIM_000489,MA,NE
210235805,MARANHÃO,BURITIRANA,-47.017225,-5.588915,230,SIM_000490,MA,NE
210237405,MARANHÃO,CACHOEIRA GRANDE,-44.059685,-2.931921,8,SIM_000491,MA,NE
210240805,MARANHÃO,CAJAPIÓ,-44.673377,-2.882882,4,SIM_000492,MA,NE
210250705,MARANHÃO,CAJARI,-45.007965,-3.323869,5,SIM_000493,MA,NE
210255605,MARANHÃO,CAMPESTRE DO MARANHÃO,-47.367633,-6.164717,165,SIM_000494,MA,NE
210260605,MARANHÃO,CÂNDIDO MENDES,-45.737268,-1.453889,14,SIM_000495,MA,NE
210270505,MARANHÃO,CANTANHEDE,-44.381816,-3.628364,23,SIM_000496,MA,NE
210275405,MARANHÃO,CAPINZAL DO NORTE,-44.330436,-4.721245,127,SIM_000497,MA,NE
210280405,MARANHÃO,CAROLINA,-47.470092,-7.330783,179,SIM_000498,MA,NE
210290305,MARANHÃO,CARUTAPERA,-46.023151,-1.200602,8,SIM_000499,MA,NE
210300005,MARANHÃO,CAXIAS,-43.358539,-4.861675,77,SIM_000500,MA,NE
210310905,MARANHÃO,CEDRAL,-44.530790,-1.997916,19,SIM_000501,MA,NE
210312505,MARANHÃO,CENTRAL DO MARANHÃO,-44.831844,-2.191314,34,SIM_000502,MA,NE
210315805,MARANHÃO,CENTRO DO GUILHERME,-46.039960,-2.456985,50,SIM_000503,MA,NE
210317405,MARANHÃO,CENTRO NOVO DO MARANHÃO,-46.128409,-2.144292,86,SIM_000504,MA,NE
210320805,MARANHÃO,CHAPADINHA,-43.361121,-3.740025,105,SIM_000505,MA,NE
210325705,MARANHÃO,CIDELÂNDIA,-47.784233,-5.177421,177,SIM_000506,MA,NE
210330705,MARANHÃO,CODÓ,-43.886080,-4.451338,44,SIM_000507,MA,NE
210340605,MARANHÃO,COELHO NETO,-43.014014,-4.254738,55,SIM_000508,MA,NE
210350505,MARANHÃO,COLINAS,-44.249780,-6.027366,146,SIM_000509,MA,NE
210355405,MARANHÃO,CONCEIÇÃO DO LAGO-AÇU,-44.903016,-3.841118,8,SIM_000510,MA,NE
210360405,MARANHÃO,COROATÁ,-44.125599,-4.128976,36,SIM_000511,MA,NE
210370305,MARANHÃO,CURURUPU,-44.867762,-1.825521,17,SIM_000512,MA,NE
210375205,MARANHÃO,DAVINÓPOLIS,-47.404996,-5.534456,147,SIM_000513,MA,NE
210380205,MARANHÃO,DOM PEDRO,-44.440010,-5.038448,137,SIM_000514,MA,NE
210390105,MARANHÃO,DUQUE BACELAR,-42.944180,-4.147819,49,SIM_000515,MA,NE
210400805,MARANHÃO,ESPERANTINÓPOLIS,-44.886069,-4.870301,115,SIM_000516,MA,NE
210405705,MARANHÃO,ESTREITO,-47.447883,-6.568085,150,SIM_000517,MA,NE
210407305,MARANHÃO,FEIRA NOVA DO MARANHÃO,-46.687355,-6.963136,334,SIM_000518,MA,NE
210408105,MARANHÃO,FERNANDO FALCÃO,-44.910707,-6.154978,236,SIM_000519,MA,NE
210409905,MARANHÃO,FORMOSA DA SERRA NEGRA,-46.186357,-6.435304,273,SIM_000520,MA,NE
210410705,MARANHÃO,FORTALEZA DOS NOGUEIRAS,-46.185558,-6.965926,448,SIM_000521,MA,NE
210420605,MARANHÃO,FORTUNA,-44.160628,-5.736224,217,SIM_000522,MA,NE
210430505,MARANHÃO,GODOFREDO VIANA,-45.771755,-1.409800,18,SIM_000523,MA,NE
210440405,MARANHÃO,GONÇALVES DIAS,-44.305907,-5.143956,149,SIM_000524,MA,NE
210450305,MARANHÃO,GOVERNADOR ARCHER,-44.275757,-5.025388,132,SIM_000525,MA,NE
210455205,MARANHÃO,GOVERNADOR EDISON LOBÃO,-47.368936,-5.747412,204,SIM_000526,MA,NE
210460205,MARANHÃO,GOVERNADOR EUGÊNIO BARROS,-44.246963,-5.322491,135,SIM_000527,MA,NE
210462805,MARANHÃO,GOVERNADOR LUIZ ROCHA,-44.070887,-5.472865,121,SIM_000528,MA,NE
210465105,MARANHÃO,GOVERNADOR NEWTON BELLO,-45.674502,-3.429705,49,SIM_000529,MA,NE
210467705,MARANHÃO,GOVERNADOR NUNES FREIRE,-45.881481,-2.134962,41,SIM_000530,MA,NE
210470105,MARANHÃO,GRAÇA ARANHA,-44.335791,-5.404821,198,SIM_000531,MA,NE
210480005,MARANHÃO,GRAJAÚ,-46.142396,-5.818548,151,SIM_000532,MA,NE
210490905,MARANHÃO,GUIMARÃES,-44.597746,-2.135077,4,SIM_000533,MA,NE
210500505,MARANHÃO,HUMBERTO DE CAMPOS,-43.465092,-2.591224,10,SIM_000534,MA,NE
210510405,MARANHÃO,ICATU,-44.065848,-2.774828,6,SIM_000535,MA,NE
210515305,MARANHÃO,IGARAPÉ DO MEIO,-45.183328,-3.636709,23,SIM_000536,MA,NE
210520305,MARANHÃO,IGARAPÉ GRANDE,-44.867403,-4.660854,39,SIM_000537,MA,NE
210530205,MARANHÃO,IMPERATRIZ,-47.479811,-5.526524,130,SIM_000538,MA,NE
210535105,MARANHÃO,ITAIPAVA DO GRAJAÚ,-45.792683,-5.144582,107,SIM_000539,MA,NE
210540105,MARANHÃO,ITAPECURU MIRIM,-44.354263,-3.399045,21,SIM_000540,MA,NE
210542705,MARANHÃO,ITINGA DO MARANHÃO,-47.527910,-4.455004,166,SIM_000541,MA,NE
210545005,MARANHÃO,JATOBÁ,-44.219915,-5.819667,190,SIM_000542,MA,NE
210547605,MARANHÃO,JENIPAPO DOS VIEIRAS,-45.633379,-5.369425,173,SIM_000543,MA,NE
210550005,MARANHÃO,JOÃO LISBOA,-47.405036,-5.453663,176,SIM_000544,MA,NE
210560905,MARANHÃO,JOSELÂNDIA,-44.699153,-4.972693,127,SIM_000545,MA,NE
210565805,MARANHÃO,JUNCO DO MARANHÃO,-46.070726,-1.874610,53,SIM_000546,MA,NE
210570805,MARANHÃO,LAGO DA PEDRA,-45.125891,-4.564745,75,SIM_000547,MA,NE
210580705,MARANHÃO,LAGO DO JUNCO,-45.051344,-4.607643,73,SIM_000548,MA,NE
210590605,MARANHÃO,LAGO VERDE,-44.937635,-4.038711,26,SIM_000549,MA,NE
210592205,MARANHÃO,LAGOA DO MATO,-43.527559,-6.045277,220,SIM_000550,MA,NE
210594805,MARANHÃO,LAGO DOS RODRIGUES,-44.976442,-4.612376,61,SIM_000551,MA,NE
210596305,MARANHÃO,LAGOA GRANDE DO MARANHÃO,-45.390614,-4.993124,179,SIM_000552,MA,NE
210598905,MARANHÃO,LAJEADO NOVO,-47.032448,-6.191609,177,SIM_000553,MA,NE
210600305,MARANHÃO,LIMA CAMPOS,-44.469340,-4.517046,59,SIM_000554,MA,NE
210610205,MARANHÃO,LORETO,-45.139242,-7.094454,211,SIM_000555,MA,NE
210620105,MARANHÃO,LUÍS DOMINGUES,-45.895332,-1.325460,9,SIM_000556,MA,NE
210630005,MARANHÃO,MAGALHÃES DE ALMEIDA,-42.201507,-3.396668,17,SIM_000557,MA,NE
210632605,MARANHÃO,MARACAÇUMÉ,-45.958639,-2.056165,27,SIM_000558,MA,NE
210635905,MARANHÃO,MARAJÁ DO SENA,-45.457238,-4.620313,107,SIM_000559,MA,NE
210637505,MARANHÃO,MARANHÃOZINHO,-45.855611,-2.235617,56,SIM_000560,MA,NE
210640905,MARANHÃO,MATA ROMA,-43.120389,-3.619046,88,SIM_000561,MA,NE
210650805,MARANHÃO,MATINHA,-45.036429,-3.098400,21,SIM_000562,MA,NE
210660705,MARANHÃO,MATÕES,-43.201208,-5.522465,186,SIM_000563,MA,NE
210663105,MARANHÃO,MATÕES DO NORTE,-44.550245,-3.627519,34,SIM_000564,MA,NE
